customer_id,customer_name,courier_id,courier_code,courier_name,service_id,service_code,service_name,zone_id,zone_name,weight_class_id,weight_class_name,price
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15273,"Czech Republic",25974,"1 kg - 1.5 kg",11.29
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15273,"Czech Republic",25975,"1.5 kg - 2 kg",13.73
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15274,Denmark,25972,"0 kg - 0.5 kg",7.15
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15274,Denmark,25973,"0.5 kg - 1 kg",8.7
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15274,Denmark,25974,"1 kg - 1.5 kg",10.25
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15274,Denmark,25975,"1.5 kg - 2 kg",11.8
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15275,Estonia,25972,"0 kg - 0.5 kg",7.94
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15275,Estonia,25973,"0.5 kg - 1 kg",11.02
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15275,Estonia,25974,"1 kg - 1.5 kg",14.09
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15275,Estonia,25975,"1.5 kg - 2 kg",17.16
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15276,Finland,25972,"0 kg - 0.5 kg",7.9
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15276,Finland,25973,"0.5 kg - 1 kg",9.72
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15276,Finland,25974,"1 kg - 1.5 kg",11.54
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15276,Finland,25975,"1.5 kg - 2 kg",13.37
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15277,France,25972,"0 kg - 0.5 kg",5.64
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15277,France,25973,"0.5 kg - 1 kg",6.48
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15277,France,25974,"1 kg - 1.5 kg",7.32
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15277,France,25975,"1.5 kg - 2 kg",8.16
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15278,Germany,25972,"0 kg - 0.5 kg",5.82
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15278,Germany,25973,"0.5 kg - 1 kg",6.52
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15278,Germany,25974,"1 kg - 1.5 kg",7.21
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15278,Germany,25975,"1.5 kg - 2 kg",7.91
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15279,Greece,25972,"0 kg - 0.5 kg",7.46
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15279,Greece,25973,"0.5 kg - 1 kg",10.87
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15279,Greece,25974,"1 kg - 1.5 kg",14.28
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15279,Greece,25975,"1.5 kg - 2 kg",17.69
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15280,Hungary,25972,"0 kg - 0.5 kg",6.64
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15280,Hungary,25973,"0.5 kg - 1 kg",9.13
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15280,Hungary,25974,"1 kg - 1.5 kg",11.63
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15280,Hungary,25975,"1.5 kg - 2 kg",14.12
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15281,Iceland,25972,"0 kg - 0.5 kg",7.18
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15281,Iceland,25973,"0.5 kg - 1 kg",8.28
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15281,Iceland,25974,"1 kg - 1.5 kg",9.38
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15281,Iceland,25975,"1.5 kg - 2 kg",10.49
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15282,Israel,25972,"0 kg - 0.5 kg",10.57
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15282,Israel,25973,"0.5 kg - 1 kg",16.8
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15282,Israel,25974,"1 kg - 1.5 kg",23.03
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15282,Israel,25975,"1.5 kg - 2 kg",29.26
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15283,Italy,25972,"0 kg - 0.5 kg",7.73
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15283,Italy,25973,"0.5 kg - 1 kg",9.28
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15283,Italy,25974,"1 kg - 1.5 kg",10.82
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15283,Italy,25975,"1.5 kg - 2 kg",12.37
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15284,Japan,25972,"0 kg - 0.5 kg",10.14
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15284,Japan,25973,"0.5 kg - 1 kg",15.12
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15284,Japan,25974,"1 kg - 1.5 kg",20.1
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15284,Japan,25975,"1.5 kg - 2 kg",25.08
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15285,"South Korea",25972,"0 kg - 0.5 kg",7.98
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15285,"South Korea",25973,"0.5 kg - 1 kg",11.84
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15285,"South Korea",25974,"1 kg - 1.5 kg",15.71
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15285,"South Korea",25975,"1.5 kg - 2 kg",19.57
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15286,Latvia,25972,"0 kg - 0.5 kg",6.85
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15286,Latvia,25973,"0.5 kg - 1 kg",9.56
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15286,Latvia,25974,"1 kg - 1.5 kg",12.28
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15286,Latvia,25975,"1.5 kg - 2 kg",14.99
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15287,Lithuania,25972,"0 kg - 0.5 kg",6.26
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15287,Lithuania,25973,"0.5 kg - 1 kg",8.63
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15287,Lithuania,25974,"1 kg - 1.5 kg",10.99
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15287,Lithuania,25975,"1.5 kg - 2 kg",13.36
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15288,Luxembourg,25972,"0 kg - 0.5 kg",5.39
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15288,Luxembourg,25973,"0.5 kg - 1 kg",5.72
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15288,Luxembourg,25974,"1 kg - 1.5 kg",6.06
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15288,Luxembourg,25975,"1.5 kg - 2 kg",6.4
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15289,Malta,25972,"0 kg - 0.5 kg",8.36
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15289,Malta,25973,"0.5 kg - 1 kg",11.39
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15289,Malta,25974,"1 kg - 1.5 kg",14.41
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15289,Malta,25975,"1.5 kg - 2 kg",17.44
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15290,Netherlands,25972,"0 kg - 0.5 kg",6.29
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15290,Netherlands,25973,"0.5 kg - 1 kg",7.45
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15290,Netherlands,25974,"1 kg - 1.5 kg",8.62
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15290,Netherlands,25975,"1.5 kg - 2 kg",9.78
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15291,"New Zealand",25972,"0 kg - 0.5 kg",13.07
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15291,"New Zealand",25973,"0.5 kg - 1 kg",19.85
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15291,"New Zealand",25974,"1 kg - 1.5 kg",26.63
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15291,"New Zealand",25975,"1.5 kg - 2 kg",33.41
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15292,Norway,25972,"0 kg - 0.5 kg",7.31
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15292,Norway,25973,"0.5 kg - 1 kg",8.95
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15292,Norway,25974,"1 kg - 1.5 kg",10.6
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15292,Norway,25975,"1.5 kg - 2 kg",12.24
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15293,Poland,25972,"0 kg - 0.5 kg",7.1
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15293,Poland,25973,"0.5 kg - 1 kg",9.98
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15293,Poland,25974,"1 kg - 1.5 kg",12.86
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15293,Poland,25975,"1.5 kg - 2 kg",15.74
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15294,Portugal,25972,"0 kg - 0.5 kg",7.32
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15294,Portugal,25973,"0.5 kg - 1 kg",10.18
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15294,Portugal,25974,"1 kg - 1.5 kg",13.03
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15294,Portugal,25975,"1.5 kg - 2 kg",15.89
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15295,Singapore,25972,"0 kg - 0.5 kg",8.21
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15295,Singapore,25973,"0.5 kg - 1 kg",11.32
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15295,Singapore,25974,"1 kg - 1.5 kg",14.42
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15295,Singapore,25975,"1.5 kg - 2 kg",17.53
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15296,Slovakia,25972,"0 kg - 0.5 kg",6.71
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15296,Slovakia,25973,"0.5 kg - 1 kg",9.48
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15296,Slovakia,25974,"1 kg - 1.5 kg",12.25
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15296,Slovakia,25975,"1.5 kg - 2 kg",15.02
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15297,Slovenia,25972,"0 kg - 0.5 kg",7.25
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15297,Slovenia,25973,"0.5 kg - 1 kg",9.24
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15297,Slovenia,25974,"1 kg - 1.5 kg",11.23
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15297,Slovenia,25975,"1.5 kg - 2 kg",13.22
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15298,Spain,25972,"0 kg - 0.5 kg",6.52
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15298,Spain,25973,"0.5 kg - 1 kg",8.82
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15298,Spain,25974,"1 kg - 1.5 kg",11.12
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15298,Spain,25975,"1.5 kg - 2 kg",13.43
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15299,Sweden,25972,"0 kg - 0.5 kg",6.94
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15299,Sweden,25973,"0.5 kg - 1 kg",8.68
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15299,Sweden,25974,"1 kg - 1.5 kg",10.42
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15299,Sweden,25975,"1.5 kg - 2 kg",12.16
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15300,Switzerland,25972,"0 kg - 0.5 kg",7.3
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15300,Switzerland,25973,"0.5 kg - 1 kg",8.06
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15300,Switzerland,25974,"1 kg - 1.5 kg",8.83
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15300,Switzerland,25975,"1.5 kg - 2 kg",9.6
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15301,Turkey,25972,"0 kg - 0.5 kg",12.55
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15301,Turkey,25973,"0.5 kg - 1 kg",21.22
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15301,Turkey,25974,"1 kg - 1.5 kg",29.88
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15301,Turkey,25975,"1.5 kg - 2 kg",38.54
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15302,"United States",25972,"0 kg - 0.5 kg",8.44
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15302,"United States",25973,"0.5 kg - 1 kg",12.47
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15302,"United States",25974,"1 kg - 1.5 kg",16.5
928,"Developer Testing",150,DPD,DPD,1735,DPD-20,"DPD Direct Lite",15302,"United States",25975,"1.5 kg - 2 kg",20.53
962,"Cloud 9 Fulfilment",150,DPD,DPD,764,DPD-12,"DPD Next Day",9527,Mainland,17516,Parcel,3.78
962,"Cloud 9 Fulfilment",150,DPD,DPD,765,DPD-11,"DPD Two Day",9533,"Channel Islands",17517,Parcel,9.94
962,"Cloud 9 Fulfilment",150,DPD,DPD,765,DPD-11,"DPD Two Day",9534,"Isle of Man",17517,Parcel,10.45
962,"Cloud 9 Fulfilment",150,DPD,DPD,765,DPD-11,"DPD Two Day",9530,"Northern Ireland",17517,Parcel,7.85
962,"Cloud 9 Fulfilment",150,DPD,DPD,765,DPD-11,"DPD Two Day",9529,"Scottish Highlands",17517,Parcel,8.89
962,"Cloud 9 Fulfilment",150,DPD,DPD,765,DPD-11,"DPD Two Day",9532,"Scottish Islands",17517,Parcel,8.89
962,"Cloud 9 Fulfilment",150,DPD,DPD,766,DPD-16,"DPD Saturday",9535,Mainland,17519,Parcel,6.27
962,"Cloud 9 Fulfilment",150,DPD,DPD,767,DPD-01,"DPD Sunday",9536,Mainland,17520,Parcel,12.55
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9591,Austria,17541,Parcel,9.72
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9592,Belgium,17541,Parcel,7.11
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9593,Bulgaria,17541,Parcel,16.22
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9594,Croatia,17541,Parcel,15.18
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9595,"Czech Republic",17541,Parcel,7.82
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9596,Denmark,17541,Parcel,9.75
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9597,Estonia,17541,Parcel,13
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9598,Finland,17541,Parcel,16.94
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9599,France,17541,Parcel,9.95
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9600,Germany,17541,Parcel,8.16
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9601,Hungary,17541,Parcel,18.76
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9602,Italy,17541,Parcel,12.04
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9603,Latvia,17541,Parcel,12.73
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9604,Lithuania,17541,Parcel,10.71
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9605,Luxembourg,17541,Parcel,7.78
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9606,Netherlands,17541,Parcel,6.82
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9607,Norway,17541,Parcel,17.47
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9608,Poland,17541,Parcel,8.62
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9609,Portugal,17541,Parcel,12.11
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9610,Romania,17541,Parcel,16.67
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9611,Slovakia,17541,Parcel,10.36
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9612,Slovenia,17541,Parcel,10.3
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9613,Spain,17541,Parcel,10.68
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9614,Sweden,17541,Parcel,11.7
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9615,Switzerland,17541,Parcel,11.28
962,"Cloud 9 Fulfilment",150,DPD,DPD,769,DPD-19,"DPD Classic Parcel",9616,Greece,17541,Parcel,18.76
962,"Cloud 9 Fulfilment",150,DPD,DPD,772,DPD-14,"DPD Next Day 10.30",9548,Mainland,17522,Parcel,12.55
962,"Cloud 9 Fulfilment",150,DPD,DPD,773,DPD-13,"DPD Next Day 12.00",9549,Mainland,17523,Parcel,6.27
962,"Cloud 9 Fulfilment",150,DPD,DPD,774,DPD-18,"DPD Saturday 10.30",9550,Mainland,17524,Parcel,15.68
962,"Cloud 9 Fulfilment",150,DPD,DPD,775,DPD-17,"DPD Saturday 12.00",9551,Mainland,17525,Parcel,12.55
969,"HOF - Phils Plumbing",150,DPD,DPD,764,DPD-12,"DPD Next Day",9527,Mainland,17516,Parcel,3.91
969,"HOF - Phils Plumbing",150,DPD,DPD,765,DPD-11,"DPD Two Day",9533,"Channel Islands",17517,Parcel,10.77
969,"HOF - Phils Plumbing",150,DPD,DPD,765,DPD-11,"DPD Two Day",9534,"Isle of Man",17517,Parcel,10.75
969,"HOF - Phils Plumbing",150,DPD,DPD,765,DPD-11,"DPD Two Day",9530,"Northern Ireland",17517,Parcel,8.15
969,"HOF - Phils Plumbing",150,DPD,DPD,765,DPD-11,"DPD Two Day",9529,"Scottish Highlands",17517,Parcel,9.19
969,"HOF - Phils Plumbing",150,DPD,DPD,765,DPD-11,"DPD Two Day",9532,"Scottish Islands",17517,Parcel,9.19
969,"HOF - Phils Plumbing",150,DPD,DPD,765,DPD-11,"DPD Two Day",9708,Mainland,17517,Parcel,3.92
969,"HOF - Phils Plumbing",150,DPD,DPD,766,DPD-16,"DPD Saturday",9535,Mainland,17519,Parcel,6.57
969,"HOF - Phils Plumbing",150,DPD,DPD,767,DPD-01,"DPD Sunday",9536,Mainland,17520,Parcel,6.57
